,BottomDepth,BottomDepthFt,BottomDepthWeighted,BulkDensity,BulkDensityPerIncrement,BulkDensityWeighted,DepthIncrementBottom,DepthIncrementTop,ID2,Latitude,Longitude,Notes,TopDepth,TopDepthFt,TopDepthWeighted,Weight,Year
87,106.0,3.4776904,3.4776904,1.5846592561379285,1.6177578304234335,0.7569765139282298,4,3,25.0,46.779046999935034,-117.08597400000059,,88.0,2.8871392,3.0,0.4776904000000002,1998.0
88,153.0,5.0196852000000005,4.0,1.6480289018145635,1.6177578304234335,0.8607813164952036,4,3,25.0,46.779046999935034,-117.08597400000059,,106.0,3.4776904,3.4776904,0.5223095999999998,1998.0
88,153.0,5.0196852000000005,5.0,1.6480289018145635,1.6480289018145635,1.6480289018145635,5,4,25.0,46.779046999935034,-117.08597400000059,,106.0,3.4776904,4.0,1.0,1998.0
89,10.0,0.32808400000000004,0.32808400000000004,1.273464228595378,1.2751563439355404,0.417803237974486,1,0,27.0,46.779062819066674,-117.08511703761205,,0.0,0.0,0.0,0.32808400000000004,1998.0
90,20.0,0.6561680000000001,0.6561680000000001,1.273464228595378,1.2751563439355404,0.417803237974486,1,0,27.0,46.779062819066674,-117.08511703761205,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
91,30.0,0.984252,0.984252,1.273464228595378,1.2751563439355404,0.4178032379744859,1,0,27.0,46.779062819066674,-117.08511703761205,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
92,41.0,1.3451444000000001,1.0,1.3809137675947731,1.2751563439355404,0.021746630012082466,1,0,27.0,46.779062819066674,-117.08511703761205,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
92,41.0,1.3451444000000001,1.3451444000000001,1.3809137675947731,1.3817364376814159,0.4766146537682376,2,1,27.0,46.779062819066674,-117.08511703761205,,30.0,0.984252,1.0,0.34514440000000013,1998.0
93,62.0,2.0341208,2.0,1.3821700294128636,1.3817364376814159,0.9051217839131782,2,1,27.0,46.779062819066674,-117.08511703761205,,41.0,1.3451444000000001,1.3451444000000001,0.6548555999999999,1998.0
93,62.0,2.0341208,2.0341208,1.3821700294128636,1.3469012240732254,0.047160747139590675,3,2,27.0,46.779062819066674,-117.08511703761205,,41.0,1.3451444000000001,2.0,0.03412080000000017,1998.0
94,96.0,3.1496064,3.0,1.3456553127281703,1.3469012240732254,1.2997404769336347,3,2,27.0,46.779062819066674,-117.08511703761205,,62.0,2.0341208,2.0341208,0.9658791999999998,1998.0
94,96.0,3.1496064,3.1496064,1.3456553127281703,1.3038051244823734,0.20131864697813592,4,3,27.0,46.779062819066674,-117.08511703761205,,62.0,2.0341208,3.0,0.14960640000000014,1998.0
95,128.0,4.1994752,4.0,1.296442585532438,1.3038051244823734,1.1024864775042376,4,3,27.0,46.779062819066674,-117.08511703761205,,96.0,3.1496064,3.1496064,0.8503935999999999,1998.0
95,128.0,4.1994752,4.1994752,1.296442585532438,1.2841881592336137,0.2586081440376004,5,4,27.0,46.779062819066674,-117.08511703761205,,96.0,3.1496064,4.0,0.19947520000000019,1998.0
96,153.0,5.0196852000000005,5.0,1.281134594700893,1.2841881592336137,1.0255800151960133,5,4,27.0,46.779062819066674,-117.08511703761205,,128.0,4.1994752,4.1994752,0.8005247999999998,1998.0
97,10.0,0.32808400000000004,0.32808400000000004,1.3293190216669446,1.3299596657137336,0.4361283019045779,1,0,29.0,46.7790069999304,-117.0843020000047,,0.0,0.0,0.0,0.32808400000000004,1998.0
98,20.0,0.6561680000000001,0.6561680000000001,1.3293190216669446,1.3299596657137336,0.4361283019045779,1,0,29.0,46.7790069999304,-117.0843020000047,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
99,30.0,0.984252,0.984252,1.3293190216669446,1.3299596657137336,0.43612830190457774,1,0,29.0,46.7790069999304,-117.0843020000047,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
100,50.0,1.64042,1.0,1.37,1.3299596657137336,0.02157475999999998,1,0,29.0,46.7790069999304,-117.0843020000047,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
100,50.0,1.64042,1.64042,1.37,1.416771906483704,0.8773754,2,1,29.0,46.7790069999304,-117.0843020000047,,30.0,0.984252,1.0,0.64042,1998.0
101,68.0,2.2309712,2.0,1.5000737151223762,1.416771906483704,0.5393965064837041,2,1,29.0,46.7790069999304,-117.0843020000047,,50.0,1.64042,1.64042,0.35958,1998.0
101,68.0,2.2309712,2.2309712,1.5000737151223762,1.4024364725166782,0.34647382607027327,3,2,29.0,46.7790069999304,-117.0843020000047,,50.0,1.64042,2.0,0.23097119999999993,1998.0
102,92.0,3.0183728000000003,3.0,1.3731119646577667,1.4024364725166782,1.055962646446405,3,2,29.0,46.7790069999304,-117.0843020000047,,68.0,2.2309712,2.2309712,0.7690288000000001,1998.0
102,92.0,3.0183728000000003,3.0183728000000003,1.3731119646577667,1.4485873515042642,0.02522791150426463,4,3,29.0,46.7790069999304,-117.0843020000047,,68.0,2.2309712,3.0,0.0183728000000003,1998.0
103,137.0,4.4947508,4.0,1.45,1.4485873515042642,1.4233594399999996,4,3,29.0,46.7790069999304,-117.0843020000047,,92.0,3.0183728000000003,3.0183728000000003,0.9816271999999997,1998.0
103,137.0,4.4947508,4.4947508,1.45,1.490133839809204,0.7173886600000003,5,4,29.0,46.7790069999304,-117.0843020000047,,92.0,3.0183728000000003,4.0,0.49475080000000027,1998.0
104,153.0,5.0196852000000005,5.0,1.5294337523131245,1.490133839809204,0.7727451798092039,5,4,29.0,46.7790069999304,-117.0843020000047,,137.0,4.4947508,4.4947508,0.5052491999999997,1998.0
105,10.0,0.32808400000000004,0.32808400000000004,1.347455266705873,1.3474026780994555,0.4420785137219297,1,0,31.0,46.77902299993373,-117.08346599999622,,0.0,0.0,0.0,0.32808400000000004,1998.0
106,20.0,0.6561680000000001,0.6561680000000001,1.347455266705873,1.3474026780994555,0.4420785137219297,1,0,31.0,46.77902299993373,-117.08346599999622,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
107,30.0,0.984252,0.984252,1.347455266705873,1.3474026780994555,0.4420785137219295,1,0,31.0,46.77902299993373,-117.08346599999622,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
108,40.0,1.3123360000000002,1.0,1.3441158835196003,1.3474026780994555,0.021167136933666644,1,0,31.0,46.77902299993373,-117.08346599999622,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
108,40.0,1.3123360000000002,1.3123360000000002,1.3441158835196003,1.4044198589971708,0.4198157785949781,2,1,31.0,46.77902299993373,-117.08346599999622,,30.0,0.984252,1.0,0.31233600000000017,1998.0
109,57.0,1.8700788000000002,1.8700788000000002,1.4214140986444903,1.4044198589971708,0.7927834793374542,2,1,31.0,46.77902299993373,-117.08346599999622,,40.0,1.3123360000000002,1.3123360000000002,0.5577428,1998.0
110,88.0,2.8871392,2.0,1.4764380337061145,1.4044198589971708,0.1918206010647386,2,1,31.0,46.77902299993373,-117.08346599999622,,57.0,1.8700788000000002,1.8700788000000002,0.12992119999999985,1998.0
110,88.0,2.8871392,2.8871392,1.4764380337061145,1.4945166904096974,1.3098060560716154,3,2,31.0,46.77902299993373,-117.08346599999622,,57.0,1.8700788000000002,2.0,0.8871392,1998.0
111,127.0,4.1666668,3.0,1.6366234719059405,1.4945166904096974,0.18471063433808194,3,2,31.0,46.77902299993373,-117.08346599999622,,88.0,2.8871392,2.8871392,0.11286079999999998,1998.0
111,127.0,4.1666668,4.0,1.6366234719059405,1.6366234719059405,1.6366234719059405,4,3,31.0,46.77902299993373,-117.08346599999622,,88.0,2.8871392,3.0,1.0,1998.0
111,127.0,4.1666668,4.1666668,1.6366234719059405,1.6256579585127275,0.27277079686745265,5,4,31.0,46.77902299993373,-117.08346599999622,,88.0,2.8871392,4.0,0.16666679999999978,1998.0
112,153.0,5.0196852000000005,5.0,1.623464853728706,1.6256579585127275,1.352887161645275,5,4,31.0,46.77902299993373,-117.08346599999622,,127.0,4.1666668,4.1666668,0.8333332000000002,1998.0
113,10.0,0.32808400000000004,0.32808400000000004,1.328220740435608,1.328375579007485,0.43576797340507606,1,0,33.0,46.77901299993611,-117.08263000000014,,0.0,0.0,0.0,0.32808400000000004,1998.0
114,20.0,0.6561680000000001,0.6561680000000001,1.328220740435608,1.328375579007485,0.43576797340507606,1,0,33.0,46.77901299993611,-117.08263000000014,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
115,30.0,0.984252,0.984252,1.328220740435608,1.328375579007485,0.4357679734050759,1,0,33.0,46.77901299993611,-117.08263000000014,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
116,59.0,1.9356956,1.0,1.3380530094143217,1.328375579007485,0.02107165879225672,1,0,33.0,46.77901299993611,-117.08263000000014,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
116,59.0,1.9356956,1.9356956,1.3380530094143217,1.3423358571774326,1.2520103134757394,2,1,33.0,46.77901299993611,-117.08263000000014,,30.0,0.984252,1.0,0.9356956000000001,1998.0
117,96.0,3.1496064,2.0,1.4046557265396036,1.3423358571774326,0.09032554370169318,2,1,33.0,46.77901299993611,-117.08263000000014,,59.0,1.9356956,1.9356956,0.06430439999999993,1998.0
117,96.0,3.1496064,3.0,1.4046557265396036,1.4046557265396036,1.4046557265396036,3,2,33.0,46.77901299993611,-117.08263000000014,,59.0,1.9356956,2.0,1.0,1998.0
117,96.0,3.1496064,3.1496064,1.4046557265396036,1.493656650803207,0.21014548648697473,4,3,33.0,46.77901299993611,-117.08263000000014,,59.0,1.9356956,3.0,0.14960640000000014,1998.0
118,135.0,4.429134,4.0,1.509314233216516,1.493656650803207,1.2835111643162322,4,3,33.0,46.77901299993611,-117.08263000000014,,96.0,3.1496064,3.1496064,0.8503935999999999,1998.0
118,135.0,4.429134,4.429134,1.509314233216516,1.5063244090910826,0.6476980541571369,5,4,33.0,46.77901299993611,-117.08263000000014,,96.0,3.1496064,4.0,0.42913400000000035,1998.0
119,153.0,5.0196852000000005,5.0,1.5040768848275183,1.5063244090910826,0.8586263549339456,5,4,33.0,46.77901299993611,-117.08263000000014,,135.0,4.429134,4.429134,0.5708659999999997,1998.0
120,10.0,0.32808400000000004,0.32808400000000004,1.4253166065170912,1.4251656960870653,0.4676235735325534,1,0,35.0,46.77885199993585,-117.08179400000536,,0.0,0.0,0.0,0.32808400000000004,1998.0
121,20.0,0.6561680000000001,0.6561680000000001,1.4253166065170912,1.4251656960870653,0.4676235735325534,1,0,35.0,46.77885199993585,-117.08179400000536,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
122,30.0,0.984252,0.984252,1.4253166065170912,1.4251656960870653,0.46762357353255324,1,0,35.0,46.77885199993585,-117.08179400000536,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
123,45.0,1.476378,1.0,1.4157337750447931,1.4251656960870653,0.02229497548940538,1,0,35.0,46.77885199993585,-117.08179400000536,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
123,45.0,1.476378,1.476378,1.4157337750447931,1.4215017412141413,0.6744244242882884,2,1,35.0,46.77885199993585,-117.08179400000536,,30.0,0.984252,1.0,0.47637799999999997,1998.0
124,70.0,2.2965880000000003,2.0,1.4267492903771286,1.4215017412141413,0.7470773169258529,2,1,35.0,46.77885199993585,-117.08179400000536,,45.0,1.476378,1.476378,0.523622,1998.0
124,70.0,2.2965880000000003,2.2965880000000003,1.4267492903771286,1.6723513461047856,0.42315671853437226,3,2,35.0,46.77885199993585,-117.08179400000536,,45.0,1.476378,2.0,0.2965880000000003,1998.0
125,87.0,2.8543308,2.8543308,1.8200660262447153,1.6723513461047856,1.0151287216626006,3,2,35.0,46.77885199993585,-117.08179400000536,,70.0,2.2965880000000003,2.2965880000000003,0.5577427999999998,1998.0
126,121.0,3.9698164,3.0,1.6068318210562895,1.6723513461047856,0.23406590590781276,3,2,35.0,46.77885199993585,-117.08179400000536,,87.0,2.8543308,2.8543308,0.14566919999999994,1998.0
126,121.0,3.9698164,3.9698164,1.6068318210562895,1.606815552130692,1.5583318521022549,4,3,35.0,46.77885199993585,-117.08179400000536,,87.0,2.8543308,3.0,0.9698164,1998.0
127,153.0,5.0196852000000005,4.0,1.6062928222093158,1.606815552130692,0.04848370002843707,4,3,35.0,46.77885199993585,-117.08179400000536,,121.0,3.9698164,3.9698164,0.030183599999999977,1998.0
127,153.0,5.0196852000000005,5.0,1.6062928222093158,1.6062928222093158,1.6062928222093158,5,4,35.0,46.77885199993585,-117.08179400000536,,121.0,3.9698164,4.0,1.0,1998.0
128,10.0,0.32808400000000004,0.32808400000000004,1.4001628126170156,1.4009780953909718,0.459371016214641,1,0,37.0,46.7789929999345,-117.08095799999668,,0.0,0.0,0.0,0.32808400000000004,1998.0
129,20.0,0.6561680000000001,0.6561680000000001,1.4001628126170156,1.4009780953909718,0.459371016214641,1,0,37.0,46.7789929999345,-117.08095799999668,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
130,30.0,0.984252,0.984252,1.4001628126170156,1.4009780953909718,0.4593710162146408,1,0,37.0,46.7789929999345,-117.08095799999668,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
131,42.0,1.3779528,1.0,1.4519333723043584,1.4009780953909718,0.022865046747049013,1,0,37.0,46.7789929999345,-117.08095799999668,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
131,42.0,1.3779528,1.3779528,1.4519333723043584,1.4044851095307034,0.5487622834758749,2,1,37.0,46.7789929999345,-117.08095799999668,,30.0,0.984252,1.0,0.3779528000000001,1998.0
132,69.0,2.2637796,2.0,1.3756557799067797,1.4044851095307034,0.8557228260548284,2,1,37.0,46.7789929999345,-117.08095799999668,,42.0,1.3779528,1.3779528,0.6220471999999999,1998.0
132,69.0,2.2637796,2.2637796,1.3756557799067797,1.5448337804698506,0.36286993136149825,3,2,37.0,46.7789929999345,-117.08095799999668,,42.0,1.3779528,2.0,0.2637795999999999,1998.0
133,98.0,3.2152232,3.0,1.6054483808223083,1.5448337804698506,1.1819638491083524,3,2,37.0,46.7789929999345,-117.08095799999668,,69.0,2.2637796,2.2637796,0.7362204000000001,1998.0
133,98.0,3.2152232,3.2152232,1.6054483808223083,1.6611729191987743,0.34552973795539593,4,3,37.0,46.7789929999345,-117.08095799999668,,69.0,2.2637796,3.0,0.21522320000000006,1998.0
134,140.0,4.593176000000001,4.0,1.6764552433805109,1.6611729191987743,1.3156431812433784,4,3,37.0,46.7789929999345,-117.08095799999668,,98.0,3.2152232,3.2152232,0.7847767999999999,1998.0
134,140.0,4.593176000000001,4.593176000000001,1.6764552433805109,1.699599340226952,0.9944330154474789,5,4,37.0,46.7789929999345,-117.08095799999668,,98.0,3.2152232,4.0,0.5931760000000006,1998.0
135,153.0,5.0196852000000005,5.0,1.7333449471503015,1.699599340226952,0.7051663247794733,5,4,37.0,46.7789929999345,-117.08095799999668,,140.0,4.593176000000001,4.593176000000001,0.4068239999999994,1998.0
136,10.0,0.32808400000000004,0.32808400000000004,1.532395232330353,1.5319200351385218,0.5027543574038715,1,0,39.0,46.779111999935864,-117.08012199999722,,0.0,0.0,0.0,0.32808400000000004,1998.0
137,20.0,0.6561680000000001,0.6561680000000001,1.532395232330353,1.5319200351385218,0.5027543574038715,1,0,39.0,46.779111999935864,-117.08012199999722,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
138,30.0,0.984252,0.984252,1.532395232330353,1.5319200351385218,0.5027543574038714,1,0,39.0,46.779111999935864,-117.08012199999722,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
139,38.0,1.2467192,1.0,1.5022201502989196,1.5319200351385218,0.023656962926907363,1,0,39.0,46.779111999935864,-117.08012199999722,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
139,38.0,1.2467192,1.2467192,1.5022201502989196,1.5309462749562008,0.37062655370562925,2,1,39.0,46.779111999935864,-117.08012199999722,,30.0,0.984252,1.0,0.24671920000000003,1998.0
140,54.0,1.7716536,1.7716536,1.532659665629451,1.5309462749562008,0.8045457819813966,2,1,39.0,46.779111999935864,-117.08012199999722,,38.0,1.2467192,1.2467192,0.5249344,1998.0
141,78.0,2.5590552,2.0,1.5580448794864952,1.5309462749562008,0.35577393926917494,2,1,39.0,46.779111999935864,-117.08012199999722,,54.0,1.7716536,1.7716536,0.22834639999999995,1998.0
141,78.0,2.5590552,2.5590552,1.5580448794864952,1.601352219831982,0.8710330917102984,3,2,39.0,46.779111999935864,-117.08012199999722,,54.0,1.7716536,2.0,0.5590552,1998.0
142,123.0,4.0354332,3.0,1.6562597588670591,1.601352219831982,0.7303191281216836,3,2,39.0,46.779111999935864,-117.08012199999722,,78.0,2.5590552,2.5590552,0.4409448,1998.0
142,123.0,4.0354332,4.0,1.6562597588670591,1.6562597588670591,1.6562597588670591,4,3,39.0,46.779111999935864,-117.08012199999722,,78.0,2.5590552,3.0,1.0,1998.0
142,123.0,4.0354332,4.0354332,1.6562597588670591,1.7131785615578217,0.058686583287888186,5,4,39.0,46.779111999935864,-117.08012199999722,,78.0,2.5590552,4.0,0.03543319999999994,1998.0
143,153.0,5.0196852000000005,5.0,1.7152694642506183,1.7131785615578217,1.6544919782699334,5,4,39.0,46.779111999935864,-117.08012199999722,,123.0,4.0354332,4.0354332,0.9645668000000001,1998.0
144,10.0,0.32808400000000004,0.32808400000000004,1.2,1.1976838121778466,0.3937008,1,0,41.0,46.77904699992864,-117.0792860000058,,0.0,0.0,0.0,0.32808400000000004,1998.0
145,20.0,0.6561680000000001,0.6561680000000001,1.2,1.1976838121778466,0.3937008,1,0,41.0,46.77904699992864,-117.0792860000058,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
146,30.0,0.984252,0.984252,1.1935649214517985,1.1976838121778466,0.39158955368959175,1,0,41.0,46.77904699992864,-117.0792860000058,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
147,66.0,2.1653544,1.0,1.1869861879765518,1.1976838121778466,0.01869265848825472,1,0,41.0,46.77904699992864,-117.0792860000058,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
147,66.0,2.1653544,2.0,1.1869861879765518,1.1869861879765518,1.1869861879765518,2,1,41.0,46.77904699992864,-117.0792860000058,,30.0,0.984252,1.0,1.0,1998.0
147,66.0,2.1653544,2.1653544,1.1869861879765518,1.4645065910863793,0.19627338892114995,3,2,41.0,46.77904699992864,-117.0792860000058,,30.0,0.984252,2.0,0.1653544,1998.0
148,105.0,3.444882,3.0,1.5194870759100982,1.4645065910863793,1.2682332021652294,3,2,41.0,46.77904699992864,-117.0792860000058,,66.0,2.1653544,2.1653544,0.8346456,1998.0
148,105.0,3.444882,3.444882,1.5194870759100982,1.5504701658875373,0.6759924493050367,4,3,41.0,46.77904699992864,-117.0792860000058,,66.0,2.1653544,3.0,0.4448820000000002,1998.0
149,153.0,5.0196852000000005,4.0,1.5753005965983826,1.5504701658875373,0.8744777165825006,4,3,41.0,46.77904699992864,-117.0792860000058,,105.0,3.444882,3.444882,0.5551179999999998,1998.0
149,153.0,5.0196852000000005,5.0,1.5753005965983826,1.5753005965983826,1.5753005965983826,5,4,41.0,46.77904699992864,-117.0792860000058,,105.0,3.444882,4.0,1.0,1998.0
150,10.0,0.32808400000000004,0.32808400000000004,1.4201341222015398,1.4203069232856238,0.46592328334837,1,0,43.0,46.77915299992836,-117.08831800000448,,0.0,0.0,0.0,0.32808400000000004,1998.0
151,20.0,0.6561680000000001,0.6561680000000001,1.4201341222015398,1.4203069232856238,0.46592328334837,1,0,43.0,46.77915299992836,-117.08831800000448,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
152,30.0,0.984252,0.984252,1.4201341222015398,1.4203069232856238,0.46592328334836985,1,0,43.0,46.77915299992836,-117.08831800000448,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
153,36.0,1.1811024,1.0,1.4311070129866672,1.4203069232856238,0.022537073240514013,1,0,43.0,46.77915299992836,-117.08831800000448,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
153,36.0,1.1811024,1.1811024,1.4311070129866672,1.4583838892206273,0.25917691470871673,2,1,43.0,46.77915299992836,-117.08831800000448,,30.0,0.984252,1.0,0.1811024000000001,1998.0
154,68.0,2.2309712,2.0,1.4644162768481808,1.4583838892206273,1.1992069745119107,2,1,43.0,46.77915299992836,-117.08831800000448,,36.0,1.1811024,1.1811024,0.8188975999999999,1998.0
154,68.0,2.2309712,2.2309712,1.4644162768481808,1.429023226417874,0.3382379847631564,3,2,43.0,46.77915299992836,-117.08831800000448,,36.0,1.1811024,2.0,0.23097119999999993,1998.0
155,89.0,2.9199476,2.9199476,1.4065005560931652,1.429023226417874,0.9690456897350671,3,2,43.0,46.77915299992836,-117.08831800000448,,68.0,2.2309712,2.2309712,0.6889764,1998.0
156,119.0,3.9041996,3.0,1.520748308853331,1.429023226417874,0.12173955191965043,3,2,43.0,46.77915299992836,-117.08831800000448,,89.0,2.9199476,2.9199476,0.08005240000000002,1998.0
156,119.0,3.9041996,3.9041996,1.520748308853331,1.5314352209292028,1.3750600125658585,4,3,43.0,46.77915299992836,-117.08831800000448,,89.0,2.9199476,3.0,0.9041996000000001,1998.0
157,153.0,5.0196852000000005,4.0,1.6323022488772945,1.5314352209292028,0.1563752083633442,4,3,43.0,46.77915299992836,-117.08831800000448,,119.0,3.9041996,3.9041996,0.0958003999999999,1998.0
157,153.0,5.0196852000000005,5.0,1.6323022488772945,1.6323022488772945,1.6323022488772945,5,4,43.0,46.77915299992836,-117.08831800000448,,119.0,3.9041996,4.0,1.0,1998.0
